-24	98	-37	443	4000	-612	4000	4000
-144	-169	-145	68	4000	-1062	4000	4000
-55	-440	-148	-177	4000	-1265	4000	4000
-187	-676	-162	-361	4000	-1290	4000	4000
-118	-264	-41	-347	4000	-1070	4000	4000
-136	30	174	-275	4000	-672	4000	4000
-116	-211	-101	-878	4000	-466	4000	4000
-25	-31	-211	-332	4000	-519	4000	4000
112	412	126	921	4000	-875	4000	4000
193	733	214	345	4000	-1581	4000	4000
-23	211	110	-228	4000	-1715	4000	4000
-42	59	171	54	4000	-1640	4000	4000
-67	73	113	150	4000	-2406	4000	4000
-69	-43	6	121	4000	-3010	4000	4000
-59	-111	-136	-168	4000	-3190	4000	4000
-98	-533	-59	276	1775	-2896	4000	4000
-54	-399	15	598	-1064	-2547	4000	4000
-84	-9	-71	10	-4000	-2465	4000	4000
-40	132	5	27	-4000	-2246	4000	4000
-60	46	-54	-212	-4000	-2310	4000	4000
-29	140	-9	-511	-4000	-2481	4000	3096
-19	158	-95	-177	-4000	-2485	4000	1634
-56	118	-79	264	-4000	-1875	4000	176
-46	20	-48	258	-4000	-1095	4000	-1143
-55	-2	-110	109	-4000	-454	4000	-2550
-49	-232	-62	170	-4000	110	2908	-3462
-69	-570	-124	161	-4000	883	1324	-4000
-26	-344	-6	255	-4000	1789	-448	-4000
10	-16	-15	110	-4000	2619	-2162	-4000
-43	-179	56	298	-4000	3357	-3130	-4000
-43	-173	63	255	-4000	3621	-4000	-3724
-20	59	-111	-137	-4000	3947	-4000	-3504
-50	-53	-133	-301	-4000	4000	-4000	-3193
-17	69	-119	-499	-4000	4000	-4000	-2811
-7	98	-141	-580	-4000	4000	-4000	-2712
-12	79	-24	-163	-4000	4000	-4000	-2714
2	126	195	-206	-4000	4000	-4000	-2181
-6	174	10	250	-4000	4000	-4000	-987
-19	254	-89	290	-4000	4000	-4000	-540
-42	89	-109	-274	-4000	4000	-4000	96
-34	-84	-79	286	-4000	4000	-4000	825
-116	-379	134	380	-4000	4000	-4000	1047
-195	-765	96	221	-4000	4000	-4000	1252
-50	-526	-65	-182	-4000	4000	-4000	1026
139	-9	-103	-23	-4000	4000	-4000	939
190	400	-10	307	-4000	4000	-4000	750
132	578	56	10	-4000	4000	-4000	739
31	263	31	-391	-4000	4000	-4000	892
-66	63	43	-262	-4000	3556	-4000	418
-51	-126	45	251	-2805	2970	-4000	-140
-27	67	16	154	-1685	2255	-4000	-418
-54	-105	-3	-36	-1523	883	-4000	-946
-35	-222	-54	-126	-913	-812	-4000	-1648
67	189	8	-246	452	-1851	-4000	-1790
24	72	44	-206	2320	-2678	-4000	-1330
-37	190	73	276	4000	-3596	-4000	-1127
-20	21	55	125	4000	-4000	-4000	-1070
-81	-88	-80	-76	4000	-4000	-3971	-948
-48	75	-61	-76	4000	-4000	-3645	-1013
-70	-53	-41	-303	4000	-4000	-3472	-1192
-37	51	-39	-171	4000	-4000	-2821	-1554
7	44	-65	-359	4000	-4000	-2076	-1977
-33	52	-17	-300	4000	-4000	-1517	-2556
25	168	16	-21	4000	-4000	-1071	-3072
4	114	-56	174	4000	-4000	-388	-3451
-35	93	-37	83	4000	-4000	725	-3671
-43	309	18	150	4000	-4000	659	-3724
74	3	-26	-90	4000	-4000	-320	-3799
41	-519	-61	-323	4000	-4000	-43	-3839
-25	-196	36	129	4000	-3769	693	-3858
-85	-153	93	-68	4000	-2725	508	-3839
-193	-289	81	-11	4000	-1381	-26	-3858
-136	-200	15	144	4000	-120	-1136	-3870
-111	-79	8	-2	4000	-46	-2621	-3858
-12	237	-20	-18	4000	-128	-3897	-3659
142	607	-47	4	4000	-304	-4000	-3305
312	1104	-27	128	4000	-541	-4000	-2800
234	355	-43	132	4000	-685	-4000	-2034
69	484	-9	-300	4000	-857	-3905	-1062
-110	599	7	-540	4000	-615	-4000	-56
-266	-832	56	-411	4000	-228	-4000	1012
-31	-1155	77	-411	4000	185	-4000	2157
178	-830	115	227	4000	611	-4000	3207
98	-169	147	81	4000	1071	-4000	4000
-156	-544	71	-93	4000	1460	-4000	4000
-34	-439	16	153	4000	1710	-3924	4000
176	-335	33	-14	4000	1964	-3794	4000
121	-23	72	199	4000	2060	-4000	4000
122	752	69	191	4000	2047	-4000	4000
96	179	66	190	4000	1929	-4000	4000
100	419	-24	-17	4000	1799	-4000	4000
28	186	-25	-89	4000	1669	-4000	4000
-29	-160	11	-62	4000	1515	-4000	4000
-81	-637	-20	-162	3918	1352	-4000	4000
-210	-692	-102	-277	4000	1277	-4000	4000
-120	345	-124	-187	3998	1157	-4000	4000
123	355	-74	-115	3688	1092	-4000	4000
1	-10	-169	-141	2895	1144	-4000	3457
23	146	-241	-129	-1077	1191	-4000	2835
220	552	-25	272	-4000	1241	-4000	2314
192	550	258	598	-4000	1313	-4000	1830
96	244	227	320	-4000	1328	-4000	1307
-31	48	188	646	-4000	1323	-4000	839
-13	63	-18	-46	-4000	1309	-4000	395
-46	-12	-98	-575	-4000	1254	-4000	-28
-46	-100	-63	-489	-4000	1254	-4000	-467
-19	11	-133	-549	-4000	1277	-4000	-883
-64	24	1	-135	-4000	1323	-3326	-1315
-42	16	-96	-81	-4000	1388	433	-1664
-76	-28	42	709	-4000	1417	4000	-2035
-48	-21	177	482	-4000	1482	4000	-2376
-4	48	-66	-105	-4000	1525	4000	-2622
-45	16	-140	-64	-4000	1531	4000	-2811
-77	-75	-105	-450	-4000	1482	4000	-2946
4	-73	-18	-44	-4000	1405	4000	-3072
-11	-131	100	549	-4000	1338	4000	-3089
-8	-49	33	358	-4000	1241	4000	-3057
4	64	-105	248	-4000	1098	4000	-3072
-60	43	-101	850	-4000	986	4000	-3061
-33	136	-113	496	-4000	867	4000	-3002
-70	103	-141	-209	-4000	766	4000	-2975
-113	-92	45	-409	-4000	707	4000	-2910
-104	-403	203	-781	-4000	603	4000	-2910
21	-95	80	-823	-4000	472	4000	-2910
177	301	-10	-574	-4000	340	4000	-2852
106	307	-41	-397	-4000	172	4000	-2802
-31	681	-42	-126	-4000	35	4000	-2746
-121	-37	207	753	-4000	-114	4000	-2710
-140	-288	113	454	-2354	-232	4000	-2649
72	514	34	-28	51	-312	4000	-2584
130	266	100	231	2160	-407	4000	-2491
-16	-50	-10	32	3688	-485	4000	-2259
-104	-284	-24	7	4000	-520	4000	-2230
-155	-609	-24	272	4000	-589	4000	-2295
-35	-439	46	585	4000	-645	4000	-2295
99	-497	-67	118	4000	-678	4000	-2360
172	-619	-96	-28	4000	-714	4000	-2491
241	187	-97	-426	4000	-703	4000	-2606
120	347	-129	-820	4000	-680	3555	-2491
-49	-163	-112	-347	4000	-647	2517	-2122
-223	-373	100	34	4000	-612	1410	-1743
-193	-133	223	101	4000	-562	396	-1650
4	300	25	-39	4000	-527	-590	-1697
-37	-171	1	-14	4000	-454	-1523	-1664
-40	410	-122	13	4000	-403	-2276	-1642
2	912	-66	232	4000	-403	-2846	-1884
-77	221	-29	-126	4000	-352	-3273	-2150
7	91	-56	-94	4000	-342	-3377	-1664
-23	-383	1	219	4000	-349	-2927	-1121
55	-80	-71	100	4000	-381	-2159	-846
149	-56	-75	205	4000	-410	-1462	-343
81	455	-64	14	4000	-451	-1011	269
232	1124	-36	-343	4000	-499	-399	414
37	273	-36	-352	4000	-451	441	131
-41	304	-52	-112	4000	-433	1392	-100
-50	48	6	127	2516	-442	2104	-549
-153	-215	164	380	1075	-440	2517	-1241
-79	-453	195	166	-225	-460	2777	-1707
-169	-623	75	-44	-1642	-470	2582	-999
-144	-156	-27	-200	-3107	-419	1866	-4
37	326	-27	-520	-4000	-381	1019	32
101	632	3	-263	-4000	-512	36	349
-117	63	-43	-139	-4000	-631	-922	499
-193	-295	8	257	-4000	-706	-1592	436
-164	-347	-40	248	-4000	-783	-2220	613
-183	-882	-89	85	-4000	-812	-2549	740
-63	-965	3	535	-4000	-907	-2804	1129
129	4	-89	394	-4000	-989	-3127	1317
248	420	-287	-225	-4000	-1095	-3446	1372
104	215	-254	-637	-4000	-1184	-3753	1303
-24	159	42	-350	-4000	-1184	-3977	1077
-96	-95	72	-851	-4000	-1135	-4000	787
-13	35	170	-457	-4000	-1056	-3863	434
141	241	270	440	-4000	-940	-3572	369
96	-306	87	130	-4000	-838	-3050	751
-73	-403	99	303	-4000	-656	-2241	1125
-148	160	31	96	-4000	-468	-1754	1246
-15	-75	-60	164	-4000	-286	-1510	1207
-96	-206	-40	39	-4000	-84	-1592	1108
-181	-192	-80	-119	-4000	124	-2193	1128
-233	-345	-20	206	-4000	327	-3052	1012
-272	-16	-47	159	-4000	508	-3977	1020
20	485	-53	329	-4000	678	-4000	1055
216	672	-4	288	-4000	766	-4000	1006
58	290	-120	255	-4000	871	-4000	1059
-185	-197	-28	469	-4000	944	-4000	1020
-187	-275	11	337	-4000	985	-4000	983
97	520	-34	-231	-4000	953	-4000	839
250	615	-43	-571	-4000	922	-4000	760
129	164	-30	69	-4000	861	-4000	739
74	359	-95	42	-4000	716	-4000	751
62	18	-164	-849	-4000	628	-4000	813
31	-505	80	-450	-4000	556	-4000	825
-28	-745	175	-138	-3818	449	-4000	882
-74	-266	49	-293	-3343	415	-4000	824
-110	-100	-31	-589	-3001	362	-4000	839
-131	-426	62	-484	-2900	348	-4000	955
19	384	119	-156	-2904	315	-4000	854
22	78	137	134	-2875	237	-4000	604
42	68	211	524	-2704	180	-4000	426
241	607	-2	106	-2436	113	-4000	481
37	-362	-33	286	-2098	119	-4000	226
-10	-179	-40	85	-1783	202	-4000	-22
46	-52	-61	228	-1445	231	-4000	621
-141	-3	24	245	-1012	147	-4000	882
-147	179	-68	-135	-734	-6	-4000	530
-70	241	-24	88	-310	-228	-4000	535
82	737	-50	-85	114	-371	-3273	813
194	180	-49	22	375	-680	-2705	882
68	-369	-38	-63	766	-1135	-2312	462
-36	74	-66	-15	1083	-1379	-2273	230
36	443	-75	-44	1242	-1355	-1849	695
-134	-332	-108	57	1213	-731	-1377	846
-246	-284	-86	356	912	-255	-1397	652
100	241	-79	185	615	-157	-1914	766
120	-491	-26	-52	494	246	-2422	633
52	-745	12	-14	493	415	-2441	470
66	-943	0	76	340	624	-2486	329
16	-271	-17	-293	-264	701	-2628	170
49	398	115	-332	-673	591	-2966	107
-125	-151	158	-209	-862	592	-3212	-13
-174	-365	46	75	-1035	563	-3193	-29
59	404	47	352	-1202	536	-3532	-122
161	1063	46	384	-1729	417	-3599	-175
28	786	38	272	-2189	380	-3386	-228
3	477	39	2	-2248	527	-3082	-262
-18	146	36	-87	-1831	928	-2903	-214
-63	236	-24	-290	-1233	1135	-2846	-195
-26	-249	-83	-81	-913	1214	-2223	-181
-56	-1204	-36	16	-743	1157	-1374	-214
47	-283	-59	-15	-639	823	-696	-260
119	771	-138	116	-811	668	95	-313
16	288	-129	134	-812	506	626	-370
-34	-21	-93	-132	-596	205	659	-484
-156	-725	-38	-338	-278	71	1072	-494
-270	-1279	-11	8	143	167	1581	-435
-39	-517	-22	46	490	327	2118	-496
46	-343	-90	-219	729	283	2375	-476
-142	-521	-149	-393	1083	-18	1996	-461
12	346	20	-129	1669	-159	1760	-458
176	1071	83	90	2125	-178	1579	-301
155	1115	161	85	2491	-86	2171	-154
68	374	172	83	3020	-197	3594	108
-12	95	-13	-1	3672	-428	4000	279
-51	239	-46	-262	3837	-770	4000	153
14	-364	-82	-449	3837	-1062	4000	-34
133	-99	-136	-217	3851	-1249	4000	-144
59	693	-169	-482	3998	-1444	4000	-228
-90	587	-269	-658	4000	-1355	4000	-358
-164	355	-50	77	4000	-1069	4000	-492
-140	446	354	1059	4000	-731	4000	-609
-118	338	186	950	4000	-900	4000	-740
-118	400	3	390	4000	-1044	4000	-799
-111	134	85	469	4000	-1005	4000	-775
-162	-17	23	-170	4000	-1034	4000	-787
-88	152	73	-564	4000	-874	4000	-730
53	-75	-26	-512	4000	-826	4000	-593
117	-357	-68	-113	4000	-839	4000	-418
102	-1017	-40	130	4000	-923	4000	-252
55	-1011	4	-148	4000	-932	4000	-67
113	-513	110	-362	4000	-802	4000	139
110	-503	113	-538	4000	-578	4000	178
14	-97	259	410	4000	-175	4000	188
-40	-50	157	443	4000	149	4000	143
-62	-430	-73	171	4000	401	4000	-108
-16	-244	-101	209	4000	658	3791	-246
32	404	-156	-246	4000	922	3673	-348
250	965	-202	167	4000	1018	3214	-540
129	328	-221	19	4000	1120	2427	-653
-266	-332	-139	-580	4000	1405	2452	-658
-331	-604	49	-350	4000	1515	3086	-557
-86	-375	137	206	4000	1537	4000	-271
321	1377	64	-68	4000	1567	4000	27
194	1482	18	-260	4000	1663	4000	-15
-127	-98	35	-166	4000	1799	4000	97
-230	-1201	63	-218	4000	1864	4000	143
-361	-1720	-20	-214	4000	1905	4000	-37
-235	-440	-59	203	4000	1899	4000	-7
74	-206	18	533	4000	1787	3661	-44
123	17	-56	394	4000	1474	2777	52
-66	408	-45	633	4000	1148	1788	69
44	648	-97	329	4000	807	342	-29
257	992	-127	69	3851	273	-839	-84
67	-241	-218	-356	1604	-236	-2079	-158
-24	-137	-190	-256	-1072	-456	-2940	-130
9	687	68	89	-2615	-411	-3599	-211
-116	866	-92	-2	-2468	-200	-3040	-325
-175	444	-61	-545	-1383	77	-1523	-370
16	998	207	-387	-1198	89	-1458	-338
26	400	366	228	-2904	-93	-2312	-181
-94	-663	306	-166	-4000	-458	-1527	-130
-9	-301	-194	244	-4000	-928	-1830	-178
135	-81	-1061	-277	-4000	-1181	-2573	-39
171	168	-1518	28	-4000	-1290	-1989	82
-237	-1204	-804	623	-4000	-1526	-2927	-24
-193	-2192	-93	39	-4000	-1815	-4000	-244
44	-2412	317	92	-4000	-1994	-4000	-305
145	-958	923	341	-4000	-2172	-4000	-43
371	876	1119	950	-4000	-2310	-4000	271
147	672	850	466	-4000	-2386	-3342	556
51	771	577	-147	-4000	-2392	-2082	785
30	1034	284	-393	-4000	-2351	-1739	1174
-21	892	-141	-56	-4000	-2310	189	1468
-95	309	-114	-837	-4000	-2144	1206	1411
-349	-480	107	-1655	-4000	-2221	1092	1460
-356	-832	236	-536	-4000	-2531	1661	1533
-236	-1263	446	-210	-2794	-2734	1760	1643
-104	-1395	467	364	-1656	-2960	2296	1781
204	1518	423	358	375	-3124	3214	1924
40	2547	254	-863	2581	-3209	4000	2097
-337	719	83	-478	4000	-3260	4000	2225
-361	-383	-43	858	3102	-3270	4000	2357
-97	-946	-228	962	933	-3169	4000	2437
404	144	-251	307	754	-2998	4000	2416
117	-746	-192	-119	1405	-2853	4000	2354
1	-438	-192	-246	1777	-2612	4000	2154
333	-354	-224	-114	1409	-2401	4000	1859
178	-1322	-156	323	1994	-2107	4000	1698
82	-253	-107	709	4000	-1652	4000	1533
131	371	-228	598	4000	-1135	4000	1352
328	1712	-383	467	4000	-725	4000	960
204	1453	-403	50	4000	-202	4000	760
43	1453	-237	-397	4000	113	4000	760
-31	933	-119	358	4000	303	4000	760
-162	-440	-56	988	4000	701	4000	980
-60	-595	-143	-122	4000	922	4000	1132
-113	-1082	-123	-67	4000	1033	4000	947
7	-1327	116	533	4000	1061	4000	743
33	-806	130	-511	4000	1026	4000	540
17	86	-26	-1739	4000	961	4000	373
28	-82	-43	-1565	4000	1033	4000	259
-24	681	93	-263	4000	1098	4000	40
167	282	223	-493	4000	1189	4000	-166
145	-60	246	-147	4000	1515	4000	-388
52	167	15	61	4000	1799	4000	-671
-143	-272	-178	-258	4000	2255	4000	-919
-319	197	-57	298	4000	2491	4000	-1018
-302	56	-83	-336	4000	2353	4000	-919
-453	-517	-157	-84	4000	2056	4000	-882
-228	-502	31	226	4000	1799	3938	-714
257	83	93	-322	4000	1903	2582	-435
351	87	120	-290	4000	1970	-2601	-370
158	472	181	-64	2801	2227	-4000	-262
-48	485	158	144	-1837	2621	-4000	-74
65	726	100	-46	-4000	3007	-4000	221
121	823	20	40	-4000	3608	-4000	454
-21	199	-51	290	-4000	4000	-4000	426
17	507	-140	402	-4000	4000	-4000	160
-51	160	-212	378	-4000	4000	-4000	-105
-70	-102	-269	282	-4000	4000	-4000	-154
-104	-73	-271	154	-4000	4000	-4000	-39
-150	73	-259	-411	-4000	4000	-4000	5
-94	64	-245	-628	-4000	4000	-4000	-39
-31	-284	-129	-35	3737	4000	-4000	-206
71	-144	-73	174	4000	4000	-4000	-412
51	32	-83	52	4000	4000	-4000	-160
37	59	-54	128	2035	4000	-4000	349
42	48	-27	50	-4000	4000	-4000	730
-8	-4	-37	129	-4000	3658	-4000	760
-32	-38	-23	140	-4000	2966	-4000	556
-73	66	-40	142	-4000	2442	-4000	411
-131	-60	-184	142	-4000	1905	-4000	78
-151	-170	-267	141	-4000	1466	-4000	-265
-144	-215	-78	179	-4000	1126	-4000	-425
-118	-243	214	150	-4000	672	-4000	-455
-105	-194	335	154	-4000	321	-4000	-649
-88	-191	354	108	-4000	-22	-4000	-987
-61	-121	226	75	-4000	-375	-4000	-1298
-9	-85	17	7	-4000	-641	-4000	-1534
0	-75	-190	-20	-4000	-845	-4000	-1774
18	-88	-269	-38	-4000	-1135	-4000	-2230
34	-93	-70	-48	-4000	-1316	-4000	-2456
-24	-110	198	-68	-4000	-1373	-4000	-2230
-68	-112	423	-92	-4000	-1396	-4000	-1788
-37	-19	606	-73	-4000	-1457	-3898	-1296
-10	38	510	-97	-4000	-1562	-3526	-940
14	55	297	-55	-4000	-1522	-2739	-649
117	114	108	-37	-4000	-1715	-2486	-491
135	144	-136	-63	-4000	-1997	-2679	-419
126	134	-224	-86	-4000	-2081	-2109	-129
159	147	-389	-106	-4000	-2172	-389	685
128	130	-635	-59	-4000	-2172	2307	1698
116	84	-1093	-50	-3559	-2146	3791	2484
104	48	-1622	-92	-1137	-2107	3689	3548
97	-36	-1665	-100	180	-1977	2907	4000
112	-143	-1362	-116	622	-1961	1538	4000
101	-152	-1036	-144	-291	-2014	1646	4000
119	-3	-681	-133	-543	-1522	1864	4000
135	109	-275	-133	592	-824	1642	4000
108	119	181	-140	480	-745	2189	4000
77	158	663	-188	-1422	-875	3946	3731
21	211	1062	-153	-3313	-875	4000	766
-20	198	1379	-82	-4000	-859	4000	-2169
-56	127	1639	-49	-4000	-940	4000	-4000
-114	47	1770	32	-4000	-1070	4000	-4000
-195	-52	1770	119	-4000	-1193	4000	-4000
-274	-131	1574	232	-3972	-1307	4000	-4000
-242	-146	1379	272	-3573	-1262	4000	-4000
-232	-120	1175	276	-2629	-1261	4000	-4000
-200	-30	852	268	-1711	-1355	4000	-4000
-109	34	527	241	-799	-1765	4000	-4000
-92	28	243	189	440	-2418	4000	-4000
-75	32	19	141	1734	-2900	4000	-4000
-77	-36	-161	99	2813	-3323	4000	-4000
-63	-89	-304	28	4000	-3895	4000	-4000
-56	-117	-458	-36	4000	-4000	4000	-4000
-43	-148	-580	-56	4000	-3848	4000	-4000
-21	-167	-442	-25	4000	-3814	4000	-4000
-59	-194	-267	-52	4000	-4000	4000	-4000
-56	-130	-171	-35	4000	-4000	4000	-4000
17	-76	-78	-45	4000	-4000	4000	-1296
70	-27	-128	-43	4000	-4000	4000	3356
37	87	-211	-2	4000	-4000	4000	4000
70	113	-285	42	4000	-4000	4000	4000
-1	81	-312	52	4000	-4000	3852	4000
-80	39	-328	7	4000	-3665	1760	4000
-102	-149	-499	-23	4000	-3166	-237	4000
-73	-93	-1081	-95	4000	-2465	-1996	4000
21	207	-1101	-86	4000	-1766	-3380	4000
15	188	-255	-84	4000	-1109	-4000	4000
19	138	213	-119	2361	-594	-4000	4000
27	90	541	-123	1018	449	-4000	4000
62	25	540	-148	-446	1397	-4000	4000
42	85	402	-198	-913	1482	-4000	4000
-100	-232	295	-141	-473	1862	-4000	4000
-175	-574	60	-36	310	2162	-4000	4000
-104	-217	-93	-52	625	1872	-4000	4000
68	590	-348	49	587	1117	-4000	4000
204	774	-310	41	1010	118	-4000	4000
134	-118	-345	-28	1580	199	-4000	4000
27	-163	-355	-9	2971	1328	-4000	4000
113	321	-283	-105	4000	2568	-4000	4000
88	-234	-238	-47	4000	3837	-4000	4000
78	99	-202	53	4000	4000	-4000	4000
33	290	-269	97	4000	4000	-4000	4000
-113	256	-295	-5	4000	4000	-4000	4000
-111	433	-328	-145	3945	4000	-4000	4000
-132	29	-320	-119	3945	3670	-4000	4000
-161	-296	-306	75	3838	4000	-4000	3939
-185	-1220	-269	153	4000	4000	-4000	3617
-23	-952	-171	124	4000	4000	-4000	2941
158	-84	-56	231	4000	4000	-4000	2164
149	502	-39	22	4000	3790	-4000	1859
253	917	-127	-149	3397	2775	-4000	1578
126	-100	-112	-167	3945	1604	-4000	1338
-93	-619	-48	-617	4000	1720	-4000	785
-103	-572	61	-196	4000	2353	-4000	208
-185	-383	288	90	4000	2758	-4000	-586
127	16	229	-215	4000	3101	-4000	-1298
436	408	109	255	4000	3402	-4000	-2104
50	579	128	231	4000	2840	-4000	-3386
-250	188	100	-391	4000	2373	-4000	-4000
-164	210	83	-277	4000	1279	-4000	-3799
-240	-1132	100	372	4000	260	-4000	-4000
-210	-1402	154	197	4000	-238	-4000	-4000
159	135	50	89	4000	-743	-4000	-4000
346	-326	-25	-164	4000	-785	-4000	-4000
558	803	4	-466	4000	-1181	-4000	-4000
436	1843	-9	140	4000	-1444	-4000	-4000
134	1250	65	198	4000	-1613	-4000	-4000
73	1323	135	394	-3474	-1640	-4000	-4000
-98	615	125	646	-4000	-1848	-4000	-4000
-178	-22	-70	345	-4000	-2221	-4000	-4000
-365	-343	-110	614	-4000	-2026	-3916	-4000
-213	124	17	585	-4000	-1654	-1095	-4000
29	14	-128	129	-4000	-1581	1866	-4000
-215	-1333	-340	-1739	-4000	-1841	4000	-4000
-260	-1464	-444	-2940	-4000	-1737	4000	-4000
-132	-965	253	76	-4000	-985	4000	-4000
43	-492	815	1798	-4000	-4	4000	-4000
220	51	462	454	-4000	1144	4000	-4000
62	408	243	106	4000	1862	4000	-4000
-13	227	129	-155	4000	1677	4000	-4000
-3	166	115	28	4000	1006	4000	-4000
-41	126	31	-98	4000	-56	4000	-4000
-23	-135	-14	-146	4000	-1255	4000	-4000
-71	-57	23	-5	4000	-2406	4000	-4000
-58	-93	-68	-244	4000	-3189	4000	-4000
-47	-65	-79	-163	-4000	-3529	4000	-4000
-63	-97	-161	-275	-4000	-3441	4000	-4000
-48	-104	-138	211	-4000	-3039	4000	-4000
-66	244	47	29	-4000	-2638	4000	-4000
-113	526	72	-189	-4000	-2132	4000	-3931
-85	282	-21	149	-4000	-1633	4000	-3797
-156	-176	7	-24	-4000	-1135	4000	-3659
-274	-584	-44	223	-4000	-723	4000	-3840
-201	-1090	34	55	-4000	-460	4000	-4000
-224	-1127	45	-206	-4000	-141	4000	-4000
-70	-191	-17	44	-4000	174	4000	-3858
292	939	-11	129	-4000	376	4000	-3387
275	793	-92	264	-4000	662	4000	-2955
100	5	-94	329	-4000	1082	4000	-2700
-43	-521	-93	160	-4000	1571	4000	-1589
-52	-513	-17	-603	-4000	2125	4000	-818
19	233	-33	-1348	-4000	2698	4000	-1143
70	868	-33	-1049	-4000	3339	4000	-809
164	902	-5	154	-4000	4000	4000	609
61	470	104	590	-4000	4000	4000	2222
9	600	263	524	-4000	4000	4000	2575
-8	771	229	559	-2955	4000	4000	2640
-25	542	51	-158	-376	4000	4000	2491
14	384	-96	-237	758	4000	4000	2680
-100	-26	-46	158	1144	4000	4000	3682
-260	-1095	135	541	1604	4000	4000	4000
-257	-1729	205	586	2378	4000	4000	4000
130	-793	92	190	4000	4000	3813	4000
334	168	83	234	4000	4000	3541	3291
204	876	56	108	4000	4000	1516	2184
108	484	85	209	4000	4000	-1918	631
62	-269	115	423	4000	4000	-4000	-799
147	-117	77	402	4000	4000	-4000	-1823
113	-1	3	4	4000	4000	-4000	-2946
-116	-158	-18	-109	4000	4000	-4000	-3565
-243	-676	-20	-63	4000	3426	-4000	-3273
-220	-532	-97	-116	4000	2747	-4000	-2350
122	660	-30	372	4000	2047	-4000	-883
310	746	-198	372	4000	1313	-4000	423
123	21	-377	-262	4000	558	-4000	955
25	1	-405	-255	4000	-247	-4000	592
-33	174	-295	264	4000	-940	-4000	825
31	164	-213	-325	4000	-1638	-4000	1077
23	-569	-218	-971	4000	-2271	-4000	716
-17	-705	191	-1095	4000	-2754	-4000	1043
47	-60	557	-432	4000	-3052	-4000	1399
-47	345	436	-72	4000	-3079	-4000	1384
-36	538	77	-578	4000	-2923	-4000	1236
-61	542	28	-263	4000	-2596	-4000	890
-154	-102	47	69	4000	-2274	-4000	632
-96	-552	-68	10	4000	-2042	-4000	451
47	-362	-26	-69	4000	-1994	-4000	304
134	-16	-55	2	4000	-2081	-4000	235
26	160	-16	-114	4000	-2506	-4000	182
2	-28	-35	-130	4000	-3014	-4000	326
90	514	-101	-102	4000	-3649	-4000	528
68	1077	-153	-15	4000	-4000	-4000	674
86	912	-207	139	4000	-4000	-4000	970
-70	521	-158	394	4000	-4000	-827	1185
-230	33	-140	469	4000	-4000	4000	1307
